id,title,object_id,object_name,other_number,place,date,description,photographer,people,search_terms,credit_line,url
45766,Easter egg cracking game,K2015.009.022,"Print, Photographic",PROODIAN_Cristina 22-2015,"New York City
New York
USA",1965,"Cristina Proodian, age 2, with her grandfather Albert Proodian learning how to play an Easter egg cracking game. Easter Sunday, April 10, 1966, New York City.
Photographer unknown.",,,"1960s
children
Easter
recreation",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45766
54945,Cour de Ste. Sophie,K1981.001.391,"Print, Albumen",BEDIKIAN_M_391-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Court of St. Sophia. Abdullah Frères. 130. Constantinople.
Typed under photograph: Court and fountain of St. Sophia
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
mosque
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54945
42359,"Near East Relief Medical Staff, Beirut, 1925",L1983.066.049,"Print, Photographic",JANJIGIAN_JoAnn_49-83,"Beirut
Beyrouth
Beirut Vilayet
Ottoman Empire
French Mandate
Lebanon",1925,"Near East Relief Medical Staff, Beirut, 1925. Dr. Khosrov Krikorian and his wife Elvira are seated in chairs 2nd and 3rd from right. Lousaper Kussajikian is in the middle row, third woman from right. Photographer unknown.",Unknown,"Sarmanian, Lousaper Kussajikian
Krikorian, Khosrov
Krikorian, Elvira
Kalaidjian, Loucintag","1920s
Near East Relief
work
medical
Nurses
doctors",Courtesy of the children of Harry and Lousaper Sarmanian,https://projectsave.catalogaccess.com/photos/42359
45767,K2015.009.023,K2015.009.023,"Print, Photographic",PROODIAN_Cristina 23-2015,"New York City
New York
USA",1965,Cristina Proodian at the piano in her grandparents house at 3 years old. 1966,,,"1960s
children
recreation
piano",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45767
54946,Sainte Irène,K1981.001.392,"Print, Albumen",BEDIKIAN_M_392-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Hagia Irene Church. Abdullah Frères. 85. Constantinople.
Typed under photograph: St. Irene Museum of antiquities
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
church
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54946
42361,Kurdish rebels and Zacharia Nazarbegian,L2005.066.001,"Print, Photographic",AFTANDILIAN_Takush_1-05,"Tabriz
Tebriz
Persian Empire
Iran",,"Simitko, chief of Kurdish rebels, seated center, is flanked on left by Russian consul and on right by Zacharia Nazarbegian. In back stand the Kurdish rebels. Tabriz, Persia, circa 1918. Photographer unknown.",Unknown,"Nazarbegian, Zacharia
Shikak, Simko","1910s
Kurds
Notables
men
revolutionaries
politics
gun
rugs
hats",Takush Ohanian Aftandilian,https://projectsave.catalogaccess.com/photos/42361
45768,K2015.009.024,K2015.009.024,"Print, Photographic",PROODIAN_Cristina 24-2015,"New York City
New York
USA",1966,"Cristina Proodian, age 3, and her grandmother Siran Proodian, 1966.",,,"1960s
children
grandmothers",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45768
45765,K2015.009.021,,,,,,,,,,,https://projectsave.catalogaccess.com/photos/45765
54944,Vieux Sérail - K1981.001.390,,,,,,,,,,,https://projectsave.catalogaccess.com/photos/54944
54947,Porte de Sept Tours,K1981.001.393,"Print, Albumen",BEDIKIAN_M_393-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Gate of the Seven Towers. Abdullah Frères. 257. Constantinople.
Typed under photograph: Yedi-Koule Kapusi, first public gate.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54947
42362,Simitko and Nazarbegian shake hands,L2005.066.002,"Print, Photographic",AFTANDILIAN_Takush_2-05,"Tabriz
Tebriz
Persian Empire
Iran",,"Kurdish rebel leader Simko Shikak, center, known as Simitko, shakes hands with Zacharia Nazarbegian, a businessman and leader of the Russian Christian subjects of Tabriz, circa 1918, at Nazarbegian's home. Photographer unknown.",Unknown,"Shikak, Simko
Nazarbegian, Zacharia","Kurds
1910s
revolutionaries
politics
men
gun
Notables
Nazarbegian family",Takush Ohanian Aftandilian,https://projectsave.catalogaccess.com/photos/42362
45769,K2015.009.025,K2015.009.025,"Print, Photographic",PROODIAN_Cristina 25-2015,"New York City
New York
USA",1968,"Cristina Proodian at her grandparents' house, standing between baby portraits of her aunt Alice and father Ralp. 1968",,,"1960s
children
photo in photo",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45769
54948,Aïvan Séraï,K1981.001.394,"Print, Albumen",BEDIKIAN_M_394-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Street view of Constantinople with view of the Seven Towers. Abdullah Frères. 283.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54948
42431,"Armenian National Kindergarten, Tabriz, Persia, 1904",L1982.028.002,"Print, Photographic",AGHAYAN_Rima_2-82,"Tabriz
Tebriz
Persian Empire
Iran",1904,"Armenian National Kindergarten, Tabriz, Persia, 1904. Photo by Reuben Der Stepanian, MD. Courtesy of Rima Der Stepanian Aghayan
Featured in Project SAVE's 1989 calendar ""Armenians: A Look Back""
Caption: ""Boys and girls attend school together and wear the Armenian initials, 'MB', which stand for 'kindergarten', embroidered on their uniforms.""","Der Stepanian, Rouben",,"children
school
education",Courtesy of Rima Der Stepanian Aghayan,https://projectsave.catalogaccess.com/photos/42431
45770,K2015.009.026,K2015.009.026,"Print, Photographic",PROODIAN_Cristina 26-2015,"New York City
New York
USA",1970,"The wedding of Alice Proodian Topalian and John Topalian, December 19, 1970.
L-R:
Virginia Hougazian Proodian, matron of honor
Alice Proodian Topalian
Cristina Proodian",,,"1970s
wedding
Topalian family",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45770
54949,Eyri-Capou,K1981.001.395,"Print, Albumen",BEDIKIAN_M_395-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Eyri Gate of the Seven Towers. Abdullah Frères. 262. Constantinople.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54949
42433,Palanjian women,K1983.072.002,"Print, Photographic",DERDERIAN_Araxie_2-83,"Erzinjan
Erzincan
Erzinga
Yerzinga
Erzerum vilayet
Ottoman Empire
Turkey
Erzinjan/Erzincan/Erzinga/Yerzinga/Erzerum Vilayet/Ottoman Empire/Turkey",,"Parentzem Palanjian, center, and her daughter, Shooshanig Palanjian, Yerzinga, Ottoman Empire, circa 1914. The woman on the left is not identified but appears in other family group photos. Photographer unknown.
Courtesy of Araxie Derderian",Unknown,"Palanjian, Parentzem
Derderian, Shoushanig","1910s
mothers
women
Genocide survivors
Genocide
Genocide victims
Palanjian family","Project SAVE Photograph Archive, Courtesy of Araxie Derderian",https://projectsave.catalogaccess.com/photos/42433
45772,K2015.009.028,K2015.009.028,"Print, Photographic",PROODIAN_Cristina 28-2015,"New York City
New York
USA",1981,Cristina Proodian with her aunt Alice Topalian at her high school graduation. New York City. June 1981,,,"women
1980s
graduation
education
Topalian family",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45772
54950,Porte des Murs,K1981.001.396,"Print, Albumen",BEDIKIAN_M_396-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Gate of the Walls. Abdullah Frères. 260. Walls of Constantinople.
Typed on back of photograph: Top Capu (Canon Gate) by which Sultan Mohammed II entered the city first. Formerly it was called St. Romanus gate. It was the fourth public gate.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54950
45773,Compatriot Union of Malatia picnic,K2006.034.004,"Print, Photographic",Grooms_Elizabeth 4-06,,,"Compatriotic Union of Malatia picnic, location and date unknown.
Courtesy of Elizabeth Mooradian Grooms",,,"music
musicians
recreation
oud
children
picnics",Courtesy of Elizabeth Mooradian Grooms,https://projectsave.catalogaccess.com/photos/45773
54951,Les Murs,K1981.001.397,"Print, Albumen",BEDIKIAN_M_397-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"The Walls. Abdullah Frères. 258. Walls of Constantinople.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54951
42434,Palanjian wedding,K1983.072.003,"Print, Photographic",DERDERIAN_Araxie_3-83,"Erzinjan
Erzincan
Erzinga
Yerzinga
Erzerum vilayet
Ottoman Empire
Turkey
Erzinjan/Erzincan/Erzinga/Yerzinga/Erzerum Vilayet/Ottoman Empire/Turkey",,"Palanjian wedding, Yerzinga, Ottoman Empire, circa 1905. The bride's first name is unknown, the groom is Terenig Palanjian. Photographer unknown.
Courtesy of Araxie Derderian",Unknown,"Palanjian, Terenig","wedding
1900s","Project SAVE Photograph Archive, Courtesy of Araxie Derderian",https://projectsave.catalogaccess.com/photos/42434
45774,Band member of American Steel and Wire Co.,L1984.063.001,"Print, Photographic",SIMONIAN_Bizer_1-84,"Worcester
Massachusetts
USA",1910,"A Keorpetzi (or Korpetzi) refering to his father's village, holding a mellophone or marching french horn, unamed band member of Amercian Steele and Wire Co, Worcester, MA c. 1910, photographer unknown.",,,"1910s
music
musicians
uniform
unknowns",Courtesy of Bizer Simonian,https://projectsave.catalogaccess.com/photos/45774
54952,Aqueduct of Valens,K1981.001.398,"Print, Albumen",BEDIKIAN_M_398-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Aqueduct of Valens. Abdullah Frères. 255. Walls of Constantinople.
Typed on back of photograph: Panorama of Bostan-Kemer. Ancient Aqueduct of Valens, the Emperor (364-378).
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54952
42436,Palanjian family of Yerzinga,K1983.072.005,"Print, Photographic",DERDERIAN_Araxie_5-83,"Erzinjan
Erzincan
Erzinga
Yerzinga
Erzerum vilayet
Ottoman Empire
Turkey
Erzinjan/Erzincan/Erzinga/Yerzinga/Erzerum Vilayet/Ottoman Empire/Turkey",1914,"This extended Palanjian family had another almost identical photograph taken around 1903--the same matriarch, name not known, sitting in the same photo studio chair in Yerzinga, Historic Armenia, with the same backdrop and carpets. The date of this image is 1914, by using the age of Shooshanig Palanjian, standing back left, who had attended  Euphrates College in Kharpert, Historic Armenia from 1912 to 1913, but was unable to return as the outbreak of war and the plight of Armenians worsened.  Only she survived the Genocide of 1915.  Photographer unknown.
Courtesy of Araxie Derderian",Unknown,"Derderian, Shoushanig
Palanjian, Parentzem","1910s
Genocide
Genocide survivors
Genocide victims
family group
dolls
toys","Project SAVE Photograph Archive, Courtesy of Araxie Derderian",https://projectsave.catalogaccess.com/photos/42436
45785,"Wedding, possibly Dikranagerd",K2003.050.006,"Print, Photographic",KOUMJIAN_Arlene_6-03,"Dikranagerd
Diyarbakir
Amida
Diyarbakir Vilayet
Ottoman Empire
Turkey",,"Little is known about this wedding photograph. The donor's mother's family were from Dikranagert, and it may be from there. Their family names included Amirkanian and Antoofian. Photographer unknown.",,,"fez
hats
wedding
wedding, old country",Courtesy of Arlene Koumjian,https://projectsave.catalogaccess.com/photos/45785
54953,Porte dorés,K1981.001.399,"Print, Albumen",BEDIKIAN_M_399-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Golden gate.  Abdullah Frères. 276. Seven Towers, Constantinople.
Typed on back of photograph: Panorama of Seven Towers, in Turkish Yedi Kuléh. The Second Military Gate (Golden Gate), which is walled up. It was reserved for Emperors' triumphal entry when returning from war.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54953
42441,Graduation class Haigazian yev Tamarian school,K2016.017.005,"Print, Photographic",BAGDASARIAN_Armine_05-16,"Tabriz
Tebriz
Persian Empire
Iran",,"School photograph, with some students graduating, year unknown, from the Haigazian yev Tamarian School where both Victor Aftandilian and his wife Ovsana Ohanian Aftandilian taught. Tabriz, Iran. Photographer unknown.",Unknown,,"education
girls
children
students
graduation
school",Courtesy of Armine Aftandilian Bagdasarian,https://projectsave.catalogaccess.com/photos/42441
45786,Armenian Composers portraits,K1980.020.050,"Print, Photographic",Bedikian_Marie 50-80,,,"Armenian Composers edited by Aram Yeremian, date unknown.
Courtesy of Marie Bashian Bedikian",,"Tigranian, Nikoghayos
Dikranian, Armen
Der Ghevondian, Anoushavan
Mayilian, Andon
Spentiarian, Alexander
Melikian, Romanos
Kara-Murza, Kristapor
Parkhoutarian, Sar
Der Krikorian, Ovsanna",musicians,"Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/45786
54954,Entrée des Sept Tours,K1981.001.400,"Print, Albumen",BEDIKIAN_M_400-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Entrance to the Seven Towers.  Abdullah Frères. 267. Constantinople.
Typed on back of photograph: Nearer view of the Gate of Seven Towers.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54954
42466,Armenian boy-scouts and their scout masters,K2016.017.030,"Print, Photographic",BAGDASARIAN_Armine_30-16,"Tabriz
Tebriz
Persian Empire
Iran",1930,"Armenian boy-scouts and their scout masters, Tabriz, Iran, c. 1930s",,,"1930s
boy
Boy scouts
boys
children
scouts
service organizations
flag
uniform
uniforms",Courtesy of Armine Aftandilian Bagdasarian,https://projectsave.catalogaccess.com/photos/42466
45789,"Gostamian family, Kharpert",K1985.002.002,"Print, Photographic",RICHARDS_Araxie 2-85,"Kharpert Vilayet
Harput Vilayet
Mamuretulaziz Vilayet
Ottoman Empire
Turkey
Kharpert Vilayet/Harput Vilayet/Mamuretulaziz Vilayet/Ottoman Empire/Turkey",,"Gostamian family members, c. 1890-1900. Kharpet.
Varter Gostamian is standing second from right, between her two sons, Margos left and Arakel to the right, the photo donor's father
Courtesy of Araxie Gostamian Richards",Unknown,,"women
men
1890s
1900s
grandmothers
family group
brothers
mothers","Project SAVE Photograph Archive, Courtesy of Araxie Gostamian Richards",https://projectsave.catalogaccess.com/photos/45789
